347.0000,443.0000,429.0000,272.0000
349.0000,443.0000,429.0000,272.0000
349.0000,442.0000,429.0000,272.0000
351.0000,442.0000,427.0000,273.0000
354.0000,442.0000,425.0000,274.0000
356.0000,442.0000,423.0000,275.0000
359.0000,442.0000,419.0000,277.0000
361.0000,442.0000,422.0000,278.0000
364.0000,442.0000,448.0000,279.0000
369.0000,442.0000,455.0000,279.0000
381.0000,442.0000,443.0000,279.0000
390.0000,442.0000,442.0000,279.0000
399.0000,442.0000,441.0000,279.0000
415.0000,442.0000,439.0000,279.0000
415.0000,442.0000,446.0000,279.0000
415.0000,442.0000,454.0000,279.0000
415.0000,442.0000,461.0000,279.0000
415.0000,442.0000,469.0000,279.0000
415.0000,442.0000,477.0000,279.0000
415.0000,442.0000,485.0000,279.0000
415.0000,442.0000,492.0000,279.0000
439.0000,442.0000,469.0000,279.0000
431.0000,453.0000,475.0000,274.0000
422.0000,464.0000,481.0000,268.0000
435.0000,464.0000,461.0000,274.0000
421.0000,469.0000,469.0000,275.0000
405.0000,470.0000,478.0000,279.0000
390.0000,471.0000,489.0000,279.0000
375.0000,472.0000,500.0000,279.0000
374.0000,485.0000,509.0000,279.0000
362.0000,489.0000,523.0000,273.0000
376.0000,488.0000,490.0000,275.0000
390.0000,483.0000,469.0000,279.0000
398.0000,488.0000,461.0000,285.0000
395.0000,489.0000,461.0000,285.0000
392.0000,491.0000,461.0000,285.0000
374.0000,501.0000,476.0000,285.0000
364.0000,507.0000,488.0000,285.0000
352.0000,507.0000,500.0000,285.0000
352.0000,510.0000,500.0000,285.0000
352.0000,513.0000,500.0000,285.0000
352.0000,516.0000,500.0000,285.0000
352.0000,519.0000,500.0000,285.0000
335.0000,529.0000,500.0000,285.0000
322.0000,526.0000,500.0000,285.0000
318.0000,504.0000,506.0000,285.0000
301.0000,486.0000,520.0000,285.0000
297.0000,470.0000,549.0000,288.0000
278.0000,446.0000,549.0000,298.0000
307.0000,432.0000,509.0000,298.0000
325.0000,427.0000,491.0000,298.0000
327.0000,424.0000,491.0000,298.0000
324.0000,424.0000,491.0000,298.0000
322.0000,424.0000,491.0000,298.0000
303.0000,438.0000,507.0000,298.0000
288.0000,442.0000,525.0000,306.0000
285.0000,445.0000,525.0000,306.0000
279.0000,446.0000,531.0000,306.0000
279.0000,454.0000,531.0000,298.0000
282.0000,457.0000,518.0000,298.0000
285.0000,460.0000,506.0000,298.0000
282.0000,458.0000,506.0000,307.0000
275.0000,458.0000,513.0000,307.0000
264.0000,467.0000,532.0000,307.0000
258.0000,497.0000,543.0000,307.0000
258.0000,532.0000,557.0000,307.0000
263.0000,581.0000,574.0000,307.0000
279.0000,642.0000,560.0000,313.0000
309.0000,694.0000,520.0000,313.0000
334.0000,759.0000,489.0000,313.0000
334.0000,802.0000,489.0000,270.0000
334.0000,849.0000,472.0000,223.0000
334.0000,882.0000,472.0000,190.0000
334.0000,907.0000,472.0000,165.0000
334.0000,923.0000,435.0000,155.0000
325.0000,935.0000,430.0000,143.0000
321.0000,919.0000,427.0000,159.0000
321.0000,882.0000,427.0000,196.0000
306.0000,810.0000,460.0000,267.0000
303.0000,735.0000,460.0000,319.0000
290.0000,689.0000,472.0000,330.0000
285.0000,668.0000,472.0000,330.0000
290.0000,668.0000,472.0000,330.0000
290.0000,680.0000,478.0000,318.0000
290.0000,680.0000,483.0000,318.0000
290.0000,680.0000,489.0000,318.0000
290.0000,680.0000,498.0000,318.0000
290.0000,677.0000,514.0000,321.0000
303.0000,667.0000,512.0000,312.0000
303.0000,651.0000,517.0000,316.0000
319.0000,637.0000,514.0000,316.0000
319.0000,624.0000,535.0000,309.0000
330.0000,608.0000,540.0000,325.0000
338.0000,591.0000,544.0000,327.0000
355.0000,578.0000,540.0000,321.0000
369.0000,563.0000,534.0000,319.0000
381.0000,547.0000,522.0000,319.0000
381.0000,534.0000,528.0000,318.0000
381.0000,520.0000,528.0000,331.0000
381.0000,507.0000,528.0000,344.0000
381.0000,507.0000,540.0000,300.0000
381.0000,500.0000,550.0000,307.0000
381.0000,500.0000,569.0000,307.0000
405.0000,483.0000,559.0000,324.0000
451.0000,478.0000,513.0000,327.0000
466.0000,473.0000,503.0000,321.0000
480.0000,469.0000,492.0000,315.0000
498.0000,469.0000,482.0000,315.0000
498.0000,469.0000,491.0000,315.0000
498.0000,469.0000,500.0000,315.0000
498.0000,469.0000,506.0000,315.0000
498.0000,469.0000,512.0000,315.0000
498.0000,469.0000,525.0000,307.0000
498.0000,469.0000,534.0000,307.0000
519.0000,469.0000,513.0000,307.0000
529.0000,472.0000,512.0000,307.0000
537.0000,467.0000,509.0000,318.0000
540.0000,467.0000,508.0000,318.0000
544.0000,467.0000,512.0000,318.0000
551.0000,467.0000,513.0000,318.0000
